"Stn","year","month","day","Tg","Tn","Tx"
4,1962,2,11,39,21,63
4,1962,2,12,70,37,91
4,1962,2,13,16,3,40
4,1962,2,14,21,-5,52
4,1962,2,15,5,-35,48
4,1962,2,16,66,48,85
4,1962,2,17,43,19,62
4,1962,2,18,38,6,58
4,1962,2,19,52,31,65
4,1962,2,20,57,18,101
4,1962,2,21,29,-8,66
4,1962,2,22,-5,-25,18
4,1962,2,23,-9,-29,18
4,1962,2,24,-9,-50,22
4,1962,2,25,-23,-44,-5
4,1962,2,26,-25,-45,-8
4,1962,2,27,-10,-24,7
4,1962,2,28,-9,-24,7
4,1962,3,1,-3,-15,12
4,1962,3,2,-4,-47,30
4,1962,3,3,-1,-10,14
4,1962,3,4,-14,-52,27
4,1962,3,5,-2,-16,17
4,1962,3,6,-6,-50,50
4,1962,3,7,-24,-54,1
4,1962,3,8,4,-40,49
4,1962,3,9,26,5,49
4,1962,3,10,51,17,77
4,1962,3,11,29,4,50
4,1962,3,12,-2,-30,25
4,1962,3,13,-27,-55,6
4,1962,3,14,-9,-71,38
4,1962,3,15,-21,-57,15
4,1962,3,16,-11,-68,35
4,1962,3,17,9,-31,49
4,1962,3,18,10,-36,51
4,1962,3,19,11,-46,55
4,1962,3,20,17,-16,51
4,1962,3,21,15,-4,36
4,1962,3,22,17,-49,68
4,1962,3,23,20,-14,71
4,1962,3,24,18,-19,49
4,1962,3,25,29,6,55
4,1962,3,26,26,-2,42
4,1962,3,27,43,34,64
4,1962,3,28,36,-4,58
4,1962,3,29,42,-4,78
4,1962,3,30,79,36,118
4,1962,3,31,37,-2,84
4,1962,4,1,46,4,76
4,1962,4,2,57,28,81
4,1962,4,3,77,57,105
4,1962,4,4,57,39,83
4,1962,4,5,61,40,93
4,1962,4,6,48,18,75
4,1962,4,7,55,8,90
4,1962,4,8,73,46,97
4,1962,4,9,50,18,86
4,1962,4,10,43,5,98
4,1962,4,11,70,15,99
4,1962,4,12,66,19,106
4,1962,4,13,52,19,79
4,1962,4,14,50,30,76
4,1962,4,15,56,23,100
4,1962,4,16,58,32,77
4,1962,4,17,88,27,145
4,1962,4,18,106,49,163
4,1962,4,19,103,73,137
4,1962,4,20,109,44,179
4,1962,4,21,123,21,198
4,1962,4,22,114,32,167
4,1962,4,23,82,32,132
4,1962,4,24,120,56,207
4,1962,4,25,67,50,104
4,1962,4,26,82,39,158
4,1962,4,27,72,60,106
4,1962,4,28,64,39,88
4,1962,4,29,60,36,85
4,1962,4,30,57,24,92
4,1962,5,1,51,-5,88
4,1962,5,2,72,39,116
4,1962,5,3,63,52,80
4,1962,5,4,67,49,94
4,1962,5,5,93,38,157
4,1962,5,6,121,89,155
4,1962,5,7,135,80,187
4,1962,5,8,123,64,181
4,1962,5,9,119,67,190
4,1962,5,10,97,55,138
4,1962,5,11,91,71,126
4,1962,5,12,91,73,118
4,1962,5,13,92,66,124
4,1962,5,14,75,64,97
4,1962,5,15,75,18,101
4,1962,5,16,74,4,120
4,1962,5,17,92,61,130
4,1962,5,18,102,48,150
4,1962,5,19,111,81,157
4,1962,5,20,93,46,130
4,1962,5,21,101,53,132
4,1962,5,22,114,93,139
4,1962,5,23,103,64,130
4,1962,5,24,91,53,126
4,1962,5,25,82,53,96
4,1962,5,26,98,63,136
4,1962,5,27,100,63,156
4,1962,5,28,105,67,150
4,1962,5,29,98,34,146
4,1962,5,30,84,31,117
4,1962,5,31,80,54,106
4,1962,6,1,75,15,107
4,1962,6,2,81,15,118
4,1962,6,3,84,18,128
4,1962,6,4,92,35,132
4,1962,6,5,112,35,159
4,1962,6,6,142,77,198
4,1962,6,7,139,65,195
4,1962,6,8,144,68,207
4,1962,6,9,135,58,201
4,1962,6,10,136,70,200
4,1962,6,11,108,55,135
4,1962,6,12,119,24,171
4,1962,6,13,151,104,199
4,1962,6,14,176,86,266
4,1962,6,15,182,106,245
4,1962,6,16,167,114,209
4,1962,6,17,134,65,184
4,1962,6,18,185,90,267
4,1962,6,19,154,120,181
4,1962,6,20,141,100,187
4,1962,6,21,163,141,187
4,1962,6,22,166,116,202
4,1962,6,23,151,89,208
4,1962,6,24,138,73,182
4,1962,6,25,129,106,166
4,1962,6,26,111,87,153
4,1962,6,27,102,83,129
4,1962,6,28,115,90,145
4,1962,6,29,103,86,130
4,1962,6,30,105,87,139
4,1962,7,1,117,97,134
4,1962,7,2,120,93,146
4,1962,7,3,106,89,130
4,1962,7,4,102,94,111
4,1962,7,5,118,90,156
4,1962,7,6,106,92,127
4,1962,7,7,113,94,135
4,1962,7,8,118,99,143
4,1962,7,9,128,102,168
4,1962,7,10,177,93,250
4,1962,7,11,172,129,207
4,1962,7,12,135,115,161
4,1962,7,13,129,117,139
4,1962,7,14,139,107,194
4,1962,7,15,145,89,193
4,1962,7,16,153,108,198
4,1962,7,17,134,90,170
4,1962,7,18,131,74,177
4,1962,7,19,154,95,201
4,1962,7,20,164,136,198
4,1962,7,21,172,127,205
4,1962,7,22,154,117,193
4,1962,7,23,148,97,189
4,1962,7,24,145,82,197
4,1962,7,25,167,99,224
4,1962,7,26,150,128,191
4,1962,7,27,135,108,168
4,1962,7,28,129,70,166
4,1962,7,29,121,44,179
4,1962,7,30,141,62,199
4,1962,7,31,160,121,204
4,1962,8,1,154,91,206
4,1962,8,2,147,88,197
4,1962,8,3,146,65,220
4,1962,8,4,154,91,196
4,1962,8,5,133,73,194
4,1962,8,6,136,66,186
4,1962,8,7,129,112,168
4,1962,8,8,121,60,162
4,1962,8,9,133,57,191
4,1962,8,10,143,116,190
4,1962,8,11,161,108,197
4,1962,8,12,152,126,177
4,1962,8,13,146,104,194
4,1962,8,14,140,90,182
4,1962,8,15,160,114,207
4,1962,8,16,153,124,195
4,1962,8,17,134,105,171
4,1962,8,18,132,96,167
4,1962,8,19,134,68,187
4,1962,8,20,144,50,217
4,1962,8,21,158,135,192
4,1962,8,22,141,122,165
4,1962,8,23,145,115,180
4,1962,8,24,160,137,189
4,1962,8,25,138,100,172
4,1962,8,26,141,85,185
4,1962,8,27,139,107,163
4,1962,8,28,139,114,176
4,1962,8,29,138,83,178
4,1962,8,30,132,64,188
4,1962,8,31,124,85,158
4,1962,9,1,131,88,177
4,1962,9,2,142,73,218
4,1962,9,3,182,90,269
4,1962,9,4,168,137,211
4,1962,9,5,137,113,165
4,1962,9,6,141,102,179
4,1962,9,7,119,67,156
4,1962,9,8,113,82,150
4,1962,9,9,120,47,174
4,1962,9,10,154,99,216
4,1962,9,11,161,146,188
4,1962,9,12,152,107,185
4,1962,9,13,110,61,155
4,1962,9,14,103,48,166
4,1962,9,15,126,55,198
4,1962,9,16,118,56,152
4,1962,9,17,84,36,136
4,1962,9,18,78,17,125
4,1962,9,19,92,34,154
4,1962,9,20,91,26,156
4,1962,9,21,116,58,156
4,1962,9,22,114,101,140
4,1962,9,23,121,102,149
4,1962,9,24,122,85,159
4,1962,9,25,113,82,166
4,1962,9,26,111,65,176
4,1962,9,27,114,50,138
4,1962,9,28,100,30,163
4,1962,9,29,108,64,150
4,1962,9,30,137,76,175
4,1962,10,1,164,101,217
4,1962,10,2,167,130,216
4,1962,10,3,153,119,173
4,1962,10,4,135,89,160
4,1962,10,5,115,69,164
4,1962,10,6,130,72,178
4,1962,10,7,109,72,159
4,1962,10,8,107,67,162
4,1962,10,9,118,67,180
4,1962,10,10,94,50,122
4,1962,10,11,107,61,122
4,1962,10,12,82,24,107
4,1962,10,13,84,69,92
4,1962,10,14,98,77,137
4,1962,10,15,97,45,141
4,1962,10,16,122,96,151
4,1962,10,17,123,103,159
4,1962,10,18,124,97,161
4,1962,10,19,112,85,137
4,1962,10,20,116,100,139
4,1962,10,21,113,106,121
4,1962,10,22,91,52,120
4,1962,10,23,62,29,125
4,1962,10,24,95,64,121
4,1962,10,25,115,90,138
4,1962,10,26,99,65,122
4,1962,10,27,67,36,106
4,1962,10,28,72,46,109
4,1962,10,29,66,22,114
4,1962,10,30,51,30,72
4,1962,10,31,52,15,96
4,1962,11,1,36,-10,86
4,1962,11,2,43,12,71
4,1962,11,3,86,48,125
4,1962,11,4,95,79,110
4,1962,11,5,69,41,107
4,1962,11,6,76,41,108
4,1962,11,7,80,36,128
4,1962,11,8,84,64,98
4,1962,11,9,83,73,97
4,1962,11,10,58,43,80
4,1962,11,11,19,-3,52
4,1962,11,12,16,3,25
4,1962,11,13,29,7,40
4,1962,11,14,26,7,42
4,1962,11,15,37,17,55
4,1962,11,16,20,-7,50
4,1962,11,17,-1,-23,30
4,1962,11,18,5,-6,17
4,1962,11,19,14,-9,38
4,1962,11,20,11,-14,40
4,1962,11,21,-22,-46,5
4,1962,11,22,-50,-64,-33
4,1962,11,23,-48,-75,-30
4,1962,11,24,0,-30,18
4,1962,11,25,33,10,58
4,1962,11,26,34,-14,66
4,1962,11,27,56,25,75
4,1962,11,28,70,58,91
4,1962,11,29,69,58,82
4,1962,11,30,47,-9,79
4,1962,12,1,-23,-54,29
4,1962,12,2,-39,-68,7
4,1962,12,3,-41,-81,28
4,1962,12,4,-33,-84,36
4,1962,12,5,-9,-20,1
4,1962,12,6,-43,-69,-4
4,1962,12,7,-19,-58,12
4,1962,12,8,15,-27,46
4,1962,12,9,44,19,68
4,1962,12,10,50,32,68
4,1962,12,11,56,26,81
4,1962,12,12,29,1,70
4,1962,12,13,10,-21,40
4,1962,12,14,22,-32,66
4,1962,12,15,60,37,101
4,1962,12,16,49,22,69
4,1962,12,17,26,9,58
4,1962,12,18,14,5,23
4,1962,12,19,1,-39,29
4,1962,12,20,-26,-64,5
4,1962,12,21,-13,-46,8
4,1962,12,22,-83,-101,-46
4,1962,12,23,-85,-124,-47
4,1962,12,24,-87,-110,-59
4,1962,12,25,-59,-110,-36
4,1962,12,26,-66,-128,-34
4,1962,12,27,-24,-35,-15
4,1962,12,28,-38,-49,-29
4,1962,12,29,-54,-64,-42
4,1962,12,30,-53,-88,-32
4,1962,12,31,-44,-80,-26
4,1963,1,1,-92,-108,-79
4,1963,1,2,-111,-127,-98
4,1963,1,3,-59,-106,-29
4,1963,1,4,-40,-55,7
4,1963,1,5,6,-2,14
4,1963,1,6,-22,-61,2
4,1963,1,7,-55,-67,-38
4,1963,1,8,-75,-92,-55
4,1963,1,9,-98,-141,-58
4,1963,1,10,-116,-147,-89
4,1963,1,11,-90,-149,-61
4,1963,1,12,-85,-122,-60
4,1963,1,13,-72,-137,0
4,1963,1,14,-31,-69,14
4,1963,1,15,-83,-160,-44
4,1963,1,16,-94,-125,-66
4,1963,1,17,-118,-187,-76
4,1963,1,18,-100,-165,-54
4,1963,1,19,-110,-133,-83
4,1963,1,20,-89,-129,-32
4,1963,1,21,-107,-136,-76
4,1963,1,22,-82,-182,0
4,1963,1,23,-27,-51,-2
4,1963,1,24,-17,-55,1
4,1963,1,25,-21,-57,-5
4,1963,1,26,14,-16,35
4,1963,1,27,-8,-45,21
4,1963,1,28,-5,-24,14
4,1963,1,29,-31,-56,-3
4,1963,1,30,-41,-78,-32
4,1963,1,31,-63,-113,-18
4,1963,2,1,-47,-71,-31
4,1963,2,2,-54,-78,-38
4,1963,2,3,-57,-85,-43
4,1963,2,4,-54,-68,-34
4,1963,2,5,-76,-130,-48
4,1963,2,6,-101,-130,-71
4,1963,2,7,-69,-106,-36
4,1963,2,8,-15,-39,11
4,1963,2,9,-25,-57,-3
4,1963,2,10,-46,-67,-35
4,1963,2,11,-20,-60,-7
4,1963,2,12,-14,-19,-7
4,1963,2,13,-15,-27,2
4,1963,2,14,-33,-122,5
4,1963,2,15,-63,-122,-25
4,1963,2,16,-31,-60,-15
4,1963,2,17,-21,-30,-12
4,1963,2,18,-28,-38,-12
4,1963,2,19,-48,-70,-34
4,1963,2,20,-43,-49,-32
4,1963,2,21,-57,-95,-12
4,1963,2,22,-54,-136,2
4,1963,2,23,-72,-143,-7
4,1963,2,24,-123,-177,-22
4,1963,2,25,-112,-192,-9
4,1963,2,26,-95,-143,-57
4,1963,2,27,-59,-91,-13
4,1963,2,28,-60,-121,12
4,1963,3,1,-67,-135,3
4,1963,3,2,-77,-153,11
4,1963,3,3,-52,-156,87
4,1963,3,4,-32,-133,63
4,1963,3,5,25,-26,63
4,1963,3,6,61,38,99
4,1963,3,7,59,25,94
4,1963,3,8,64,18,120
4,1963,3,9,65,24,100
4,1963,3,10,60,40,90
4,1963,3,11,57,33,92
4,1963,3,12,37,14,64
4,1963,3,13,30,11,65
4,1963,3,14,31,11,48
4,1963,3,15,55,14,110
4,1963,3,16,59,18,94
4,1963,3,17,40,9,67
4,1963,3,18,61,38,82
4,1963,3,19,62,38,111
4,1963,3,20,29,4,68
4,1963,3,21,14,-9,30
4,1963,3,22,-4,-23,20
4,1963,3,23,19,-11,69
4,1963,3,24,37,10,76
4,1963,3,25,46,19,67
4,1963,3,26,46,-1,81
4,1963,3,27,43,-5,98
4,1963,3,28,54,13,106
4,1963,3,29,62,7,114
4,1963,3,30,43,-19,101
4,1963,3,31,28,16,42
4,1963,4,1,14,4,25
4,1963,4,2,49,9,102
4,1963,4,3,54,32,69
4,1963,4,4,40,19,74
4,1963,4,5,44,8,83
4,1963,4,6,54,8,110
4,1963,4,7,59,12,127
4,1963,4,8,85,5,175
4,1963,4,9,116,28,186
4,1963,4,10,119,79,159
4,1963,4,11,107,70,165
4,1963,4,12,67,0,103
4,1963,4,13,45,-33,111
4,1963,4,14,66,-6,112
4,1963,4,15,78,68,87
4,1963,4,16,93,73,113
4,1963,4,17,121,73,178
4,1963,4,18,97,59,149
4,1963,4,19,108,19,179
4,1963,4,20,130,58,189
4,1963,4,21,114,84,155
4,1963,4,22,103,50,152
4,1963,4,23,97,26,159
4,1963,4,24,81,54,127
4,1963,4,25,58,26,81
4,1963,4,26,66,5,133
4,1963,4,27,89,1,147
4,1963,4,28,93,66,130
4,1963,4,29,106,70,150
4,1963,4,30,97,46,140
4,1963,5,1,75,46,87
4,1963,5,2,67,11,108
4,1963,5,3,58,16,105
4,1963,5,4,63,23,101
4,1963,5,5,82,8,147
4,1963,5,6,81,21,128
4,1963,5,7,99,6,166
4,1963,5,8,151,54,231
4,1963,5,9,113,53,147
4,1963,5,10,92,28,169
4,1963,5,11,90,75,110
4,1963,5,12,121,67,166
4,1963,5,13,111,61,154
4,1963,5,14,98,47,134
4,1963,5,15,90,60,117
4,1963,5,16,96,33,149
4,1963,5,17,74,21,112
4,1963,5,18,88,16,136
4,1963,5,19,78,34,115
4,1963,5,20,97,13,149
4,1963,5,21,117,96,134
4,1963,5,22,98,43,122
4,1963,5,23,110,84,158
4,1963,5,24,116,73,145
4,1963,5,25,105,22,152
4,1963,5,26,126,92,162
4,1963,5,27,135,102,178
4,1963,5,28,118,99,147
4,1963,5,29,161,100,227
4,1963,5,30,176,105,235
4,1963,5,31,183,122,240
4,1963,6,1,149,89,201
4,1963,6,2,131,69,180
4,1963,6,3,144,76,204
4,1963,6,4,164,82,232
4,1963,6,5,185,119,241
4,1963,6,6,167,131,218
4,1963,6,7,185,115,231
4,1963,6,8,200,135,260
4,1963,6,9,188,132,243
4,1963,6,10,178,117,256
4,1963,6,11,147,118,186
4,1963,6,12,155,105,217
4,1963,6,13,164,79,257
4,1963,6,14,128,113,140
4,1963,6,15,131,103,164
4,1963,6,16,149,110,198
4,1963,6,17,151,127,185
4,1963,6,18,153,114,180
4,1963,6,19,119,86,152
4,1963,6,20,127,94,147
4,1963,6,21,152,126,190
4,1963,6,22,144,120,176
4,1963,6,23,133,79,191
4,1963,6,24,141,74,184
4,1963,6,25,150,91,215
4,1963,6,26,139,101,178
4,1963,6,27,149,87,203
4,1963,6,28,152,107,212
4,1963,6,29,149,77,198
4,1963,6,30,169,109,228
4,1963,7,1,170,102,234
4,1963,7,2,172,130,217
4,1963,7,3,165,111,234
4,1963,7,4,154,124,184
4,1963,7,5,155,102,181
4,1963,7,6,146,82,196
4,1963,7,7,147,103,175
4,1963,7,8,137,95,174
4,1963,7,9,137,117,157
4,1963,7,10,144,125,179
4,1963,7,11,141,109,176
4,1963,7,12,138,76,189
4,1963,7,13,143,99,181
4,1963,7,14,147,84,204
4,1963,7,15,170,126,237
4,1963,7,16,159,129,200
4,1963,7,17,156,113,205
4,1963,7,18,155,103,193
4,1963,7,19,175,140,221
4,1963,7,20,163,81,207
4,1963,7,21,148,66,209
4,1963,7,22,195,99,274
4,1963,7,23,216,143,281
4,1963,7,24,194,137,247
4,1963,7,25,148,100,175
4,1963,7,26,131,71,179
4,1963,7,27,129,69,178
4,1963,7,28,140,54,197
4,1963,7,29,170,109,234
4,1963,7,30,166,112,222
4,1963,7,31,167,87,219
4,1963,8,1,168,87,231
4,1963,8,2,183,99,254
4,1963,8,3,225,155,320
4,1963,8,4,188,140,215
4,1963,8,5,165,129,214
4,1963,8,6,187,136,249
4,1963,8,7,171,125,202
4,1963,8,8,142,91,200
4,1963,8,9,141,108,178
4,1963,8,10,142,108,165
4,1963,8,11,152,99,193
4,1963,8,12,149,99,192
4,1963,8,13,154,107,196
4,1963,8,14,146,87,208
4,1963,8,15,144,92,178
4,1963,8,16,144,105,193
4,1963,8,17,140,110,175
4,1963,8,18,124,83,185
4,1963,8,19,130,79,158
4,1963,8,20,132,98,185
4,1963,8,21,130,97,167
4,1963,8,22,147,134,180
4,1963,8,23,146,109,172
4,1963,8,24,138,116,160
4,1963,8,25,152,115,183
4,1963,8,26,168,132,202
4,1963,8,27,140,97,185
4,1963,8,28,118,80,168
4,1963,8,29,125,74,178
4,1963,8,30,124,42,181
4,1963,8,31,154,125,198
4,1963,9,1,160,108,212
4,1963,9,2,151,106,199
4,1963,9,3,135,112,163
4,1963,9,4,130,117,160
4,1963,9,5,132,109,161
4,1963,9,6,127,106,151
4,1963,9,7,115,63,166
4,1963,9,8,128,88,166
4,1963,9,9,124,72,167
4,1963,9,10,125,72,189
4,1963,9,11,132,96,167
4,1963,9,12,140,108,183
4,1963,9,13,139,84,199
4,1963,9,14,125,43,206
4,1963,9,15,127,54,197
4,1963,9,16,153,70,223
4,1963,9,17,177,100,256
4,1963,9,18,145,125,175
4,1963,9,19,137,104,176
4,1963,9,20,146,113,185
4,1963,9,21,144,120,169
4,1963,9,22,141,133,161
4,1963,9,23,141,98,179
4,1963,9,24,153,115,191
4,1963,9,25,99,51,134
